Plant_ID,Sp_Code,Scientific_Name,Native_Status,Growth_Habit,Rating,Source,Plot,Block,Shelter,Plot_number,Population,Treatment,var_mo,rate
H1.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,H1,3,H,1,SEDG,Control,rgr_l_AM,0.01283325001744493
H1.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,H1,3,H,1,SEDG,Control,rgr_l_MJ,0.01239686396190054
D8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,D8,4,D,8,SEDG,Control,rgr_l_FM,0.01807940494972229
D8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,D8,4,D,8,SEDG,Control,rgr_l_MA,0.03858175962303476
D8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,D8,4,D,8,SEDG,Control,rgr_l_AM,0.01583767214394029
D8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,D8,4,D,8,SEDG,Control,rgr_l_MJ,0.02703640349100987
J1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J1,5,J,1,BORR,Drought,rgr_l_FM,0.06016309587105097
J1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J1,5,J,1,BORR,Drought,rgr_l_MA,-0.00368071986426199
J1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J1,5,J,1,BORR,Drought,rgr_l_AM,NA
J1.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J1,5,J,1,BORR,Drought,rgr_l_MJ,NA
E6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_l_FM,0.02665950694461327
E6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_l_MA,0.02118643665771195
E6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_l_AM,0.02619618583415335
E6.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,E6,5,E,6,SEDG,Control,rgr_l_MJ,0.04139482886059204
I3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_l_FM,0.04307965962243262
I3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_l_MA,0.01858459711708415
I3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_l_AM,0.03044179121710245
I3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_l_MJ,-0.03850817669777477
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_l_FM,0.07847230633343641
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_l_MA,0.00958940241505936
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_l_AM,0.01790168719707805
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_l_MJ,0.04955544662806171
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_FM,Inf
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_MA,0.05990383163068941
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_AM,0.04779296960767585
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_MJ,NA
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_l_FM,0.03822045780109746
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_l_MA,0.00461615624647333
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_l_AM,0.02801477988467212
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_l_MJ,-0.00917109724219159
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_FM,0.03015087209505521
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_MA,0.00660340917710021
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_AM,0.03759838637931863
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_MJ,0.02313300992446418
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_l_FM,0.02615705869626655
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_l_MA,0.01621230604422399
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_l_AM,0.02198590338080055
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_l_MJ,0.01383706868466674
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_l_FM,0.05595487275445505
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_l_MA,0.04619335746523766
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_l_AM,-0.02063537872844241
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_l_MJ,NA
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_l_FM,0.09591581091193482
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_l_MA,0.01641588283659314
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_l_AM,-0.01228682145782317
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_l_MJ,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_l_FM,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_l_MA,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_l_AM,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_l_MJ,0
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_l_FM,NA
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_l_MA,NA
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_l_AM,NA
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_l_MJ,0
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_l_FM,NA
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_l_MA,NA
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_l_AM,NA
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_l_MJ,-0.01514116170798846
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_l_FM,NA
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_l_MA,NA
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_l_AM,NA
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_l_MJ,-0.017709065085327
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_l_FM,NA
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_l_MA,NA
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_l_AM,NA
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_l_MJ,-0.02134026884779813
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_FM,0.01621860432432658
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_MA,0.00697323597856905
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_AM,0.03137885722107989
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_l_MJ,NA
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_l_FM,0.02686803622371302
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_l_MA,0.01021935252819253
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_l_AM,0.02668074274730678
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_l_MJ,0.0504198362169667
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_l_FM,NA
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_l_MA,-0.01182568107333897
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_l_AM,NA
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_l_MJ,NA
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_l_FM,0.02166084939249829
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_l_MA,0.02390162691586017
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_l_AM,NA
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_l_MJ,NA
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_l_FM,NA
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_l_MA,0.02142676590096212
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_l_AM,-0.04351580852100799
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_l_MJ,NA
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_l_FM,NA
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_l_MA,0
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_l_AM,NA
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_l_MJ,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_FM,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_MA,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_AM,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_MJ,-0.02134026884779813
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_FM,NA
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_MA,NA
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_AM,0.00661353758633964
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_l_MJ,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_l_FM,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_l_MA,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_l_AM,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_l_MJ,NA
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_l_FM,NA
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_l_MA,0
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_l_AM,0.03479897134709356
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_l_MJ,NA
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_FM,NA
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_MA,NA
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_AM,0.0273321890447485
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_l_MJ,NA
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_FM,NA
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_MA,0.00831627340267831
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_AM,-0.01497212502035241
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_MJ,NA
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_l_FM,NA
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_l_MA,0.00838882123928275
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_l_AM,-0.01801294414804822
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_l_MJ,NA
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_l_FM,NA
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_l_MA,0.00417285601951633
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_l_AM,NA
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_l_MJ,NA
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_FM,NA
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_MA,0.00384936379065318
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_AM,NA
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_l_MJ,NA
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_l_FM,NA
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_l_MA,Inf
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_l_AM,NA
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_l_MJ,NA
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_l_FM,NA
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_l_MA,0.00866601476830711
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_l_AM,0.00799116867921613
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_l_MJ,NA
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_l_FM,0.01740754182391613
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_l_MA,0.01748799337298195
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_l_AM,NA
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_l_MJ,NA
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_FM,NA
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_MA,4.861559397414982e-4
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_AM,NA
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_MJ,NA
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_FM,0
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_MA,-0.00846123742505237
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_AM,0.0402359478108525
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_MJ,NA
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_FM,0.01620702169812881
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_MA,0.03577633306836745
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_AM,NA
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_l_MJ,NA
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_l_FM,0.04151630359744606
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_l_MA,0.06624397808297255
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_l_AM,0.04446581559562864
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_l_MJ,NA
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_l_FM,0.03956560182198419
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_l_MA,0.02309515309233021
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_l_AM,-0.10288276999379242
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_l_MJ,NA
B1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_l_FM,0.03956560182198419
B1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_l_MA,0.03594711760116932
B1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_l_AM,-0.05029893605188339
