Plant_ID,Sp_Code,Scientific_Name,Native_Status,Growth_Habit,Rating,Source,Plot,Block,Shelter,Plot_number,Population,Treatment,var_mo,rate
I3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I3,4,I,3,WWP,Drought,rgr_h_MJ,-0.01745409377215318
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_h_FM,0.05747992544407502
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_h_MA,0.03877169366018936
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_h_AM,0.01977878576137387
I8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,I8,4,I,8,ANGELO,Drought,rgr_h_MJ,0.00585336198099035
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_FM,0.02772588722239781
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_MA,0.06136280394233481
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_AM,0.01597699898224174
J3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_MJ,NA
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_h_FM,0.04714619985366584
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_h_MA,0.05696077363950948
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_h_AM,0.01057142127050084
J7.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J7,5,J,7,WWP,Drought,rgr_h_MJ,0.00188341953753785
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_FM,0.04928574725170529
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_MA,0.0275746618812023
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_AM,0.02331718689819439
J5.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_MJ,-0.01496294076575467
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_h_FM,0.05821148930427368
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_h_MA,0.04171878333538563
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_h_AM,0.0105460520107425
J8.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,J8,5,J,8,SEDG,Drought,rgr_h_MJ,-0.02000015189063371
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_h_FM,0.0473011957675299
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_h_MA,0.04775819739649165
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_h_AM,0.00361453072027769
G1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,G1,2,G,1,BORR,Control,rgr_h_MJ,NA
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_h_FM,0.02200185347677087
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_h_MA,0.06056924257374483
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_h_AM,0.03730610520346027
D3.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,D3,4,D,3,WWP,Control,rgr_h_MJ,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_h_FM,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_h_MA,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_h_AM,NA
G7.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,G7,2,G,7,ANGELO,Control,rgr_h_MJ,0.00959587141020814
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_h_FM,NA
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_h_MA,NA
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_h_AM,NA
H6.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,H6,3,H,6,ANGELO,Control,rgr_h_MJ,0
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_h_FM,NA
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_h_MA,NA
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_h_AM,NA
E3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E3,5,E,3,ANGELO,Control,rgr_h_MJ,0.01269273983246778
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_h_FM,NA
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_h_MA,NA
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_h_AM,NA
J2.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,J2,5,J,2,ANGELO,Drought,rgr_h_MJ,-0.0124415146349595
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_h_FM,NA
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_h_MA,NA
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_h_AM,NA
E1.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,E1,5,E,1,ANGELO,Control,rgr_h_MJ,-0.03190188439843765
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_FM,0.08059612082169058
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_MA,0.0321756067869112
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_AM,-0.00504385369861677
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Non-native,CalFlora,J5,5,J,5,SEDG,Drought,rgr_h_MJ,NA
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_h_FM,0.05988058033437503
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_h_MA,0.03711849600167643
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_h_AM,0.01706375423738427
G3.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Native,CalFlora,G3,2,G,3,SEDG,Control,rgr_h_MJ,-0.00614121524443464
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_h_FM,NA
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_h_MA,0.06328429590233772
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_h_AM,NA
E2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,High,Cal IPC,E2,5,E,2,WWP,Control,rgr_h_MJ,NA
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_h_FM,0.01748799337298195
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_h_MA,0.03443202862452163
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_h_AM,NA
F3.LUPBIC.1,LUPBIC,Lupinus bicolor,Native,Forb,Native,CalFlora,F3,1,F,3,BORR,Control,rgr_h_MJ,NA
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_h_FM,NA
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_h_MA,0.04300762578957466
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_h_AM,0.01510983226481911
J6.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,J6,5,J,6,MCL,Drought,rgr_h_MJ,NA
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_h_FM,NA
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_h_MA,0.03018857715013448
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_h_AM,NA
F5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,F5,1,F,5,MCL,Control,rgr_h_MJ,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_FM,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_MA,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_AM,NA
C3.DANCAL.1,DANCAL,Danthonia californica,Native,Grass,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_MJ,-0.017709065085327
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_FM,NA
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_MA,NA
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_AM,0.04381599377865555
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Non-native,CalFlora,J3,5,J,3,MCL,Drought,rgr_h_MJ,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_h_FM,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_h_MA,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_h_AM,NA
D3.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,D3,4,D,3,WWP,Control,rgr_h_MJ,NA
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_h_FM,NA
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_h_MA,0.01879784830266464
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_h_AM,0.00229699210680869
D5.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,D5,4,D,5,WWP,Control,rgr_h_MJ,NA
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_FM,NA
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_MA,NA
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_AM,0.02666705074788605
C3.ACMPAR.1,ACMPAR,Acmispon parviflorus,Native,Forb,Native,CalFlora,C3,3,C,3,ANGELO,Drought,rgr_h_MJ,NA
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_FM,NA
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_MA,0.04330812549447015
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_AM,0.04875161395493407
G1.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_MJ,NA
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_h_FM,NA
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_h_MA,0.02977761899789983
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_h_AM,0.06303091608744837
H7.AVEBAR.1,AVEBAR,Avena barbata,Non-native,Grass,Moderate,Cal IPC,H7,3,H,7,MCL,Control,rgr_h_MJ,NA
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_h_FM,NA
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_h_MA,0.04929217493383124
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_h_AM,NA
I7.BROHOR.1,BROHOR,Bromus hordeaceaus,Non-native,Grass,Limited,Cal IPC,I7,4,I,7,MCL,Drought,rgr_h_MJ,NA
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_FM,NA
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_MA,0.05544450153057462
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_AM,NA
G1.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,G1,2,G,1,BORR,Control,rgr_h_MJ,NA
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_h_FM,NA
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_h_MA,0.06454490265177901
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_h_AM,NA
F2.LUPMIC.1,LUPMIC,Lupinus microcarpus,Native,Forb,Native,CalFlora,F2,1,F,2,WWP,Control,rgr_h_MJ,NA
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_h_FM,NA
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_h_MA,0.01469256535554828
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_h_AM,-0.00236549467611964
E2.BROARE.1,BROARE,Bromus arenarius,Non-native,Grass,Non-native,CalFlora,E2,5,E,2,WWP,Control,rgr_h_MJ,NA
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_h_FM,0.05960881157163335
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_h_MA,0.04987546537818623
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_h_AM,NA
I1.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,I1,4,I,1,BORR,Drought,rgr_h_MJ,NA
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_FM,NA
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_MA,0.05214903930046771
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_AM,NA
B7.BRODIA.1,BRODIA,Bromus diandrus,Non-native,Grass,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_MJ,NA
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_FM,0.02390162691586018
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_MA,0.04077336356234972
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_AM,0.03794676797271525
B7.TORARV.1,TORARV,Torilis arvensis,Non-native,Forb,Moderate,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_MJ,NA
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_FM,0.05056334719977334
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_MA,0.01116145946190894
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_AM,NA
B7.GERDIS.1,GERDIS,Geranium dissectum,Non-native,Forb,Limited,Cal IPC,B7,2,B,7,BORR,Drought,rgr_h_MJ,NA
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_h_FM,0.04780325383172036
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_h_MA,0.03155920832812609
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_h_AM,0.04321845955931404
A1.MADGRA.1,MADGRA,Madia gracilis,Native,Forb,Native,CalFlora,A1,1,A,1,ANGELO,Drought,rgr_h_MJ,NA
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_h_FM,0.02390162691586017
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_h_MA,0.04605532587104283
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_h_AM,-0.01012684998490298
A3.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,A3,1,A,3,BORR,Drought,rgr_h_MJ,NA
B1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_h_FM,0.03294867051818746
B1.CLAPUR.1,CLAPUR,Clarkia purpurea,Native,Forb,Native,CalFlora,B1,2,B,1,BORR,Drought,rgr_h_MA,0.0509092054493547
